freq,offset,resistance,theta
0.1,0,0.009420761124860292,-0.14608716497527785
0.1492299737992774,0,0.00921249454385992,-0.11545136910673093
0.22269585080133017,0,0.009004227161651389,-0.09170056711445534
0.3323289598029029,0,0.00890574947035085,-0.06904791805057386
0.49593441964128304,0,0.008796806985212456,-0.05713062867732255
0.7400828044922851,0,0.008740528902734681,-0.04244670514004345
1.1044253752367945,0,0.008682710594489319,-0.03664374051678876
1.6481336980984396,0,0.00860158830181849,-0.028169111171551187
2.459509485849363,0,0.008564121472708413,-0.02819084181482623
3.6703253613237465,0,0.00853628952162042,-0.025355591109768927
5.477225575051659,0,0.008546021837624249,-0.027697668896282668
8.173662290576912,0,0.008468957276453045,-0.031667886558867986
12.197554094669341,0,0.00844057753859102,-0.037358441408021026
18.20240677962775,0,0.008380268532006895,-0.04838798731752547
27.16344686807639,0,0.008286906783975435,-0.06330173968347941
40.53600464421105,0,0.008124828149806028,-0.07750729116943855
60.49186910983003,0,0.007984344026383013,-0.09161477263476797
90.27200042329255,0,0.007766389642344781,-0.1062410134034022
134.7128825797631,0,0.007496684148042184,-0.11324694966156446
201.03199937803183,0,0.0072352920859014526,-0.1180814204307643
